id,entity_id,entity_name,type,layer,status_text,country,website_url,alias_count,confidence,evidence_url,extraction_method,status,qid,created_at
candidate_entity_openalex_referenced_work_w1509515766,paper_openalex_w1509515766,OpenAlex referenced work W1509515766,paper,ai_infra,research_artifact,,https://openalex.org/W1509515766,1,0.48,https://openalex.org/W1509515766,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1509593372,paper_openalex_w1509593372,OpenAlex referenced work W1509593372,paper,ai_infra,research_artifact,,https://openalex.org/W1509593372,1,0.48,https://openalex.org/W1509593372,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1510972507,paper_openalex_w1510972507,OpenAlex referenced work W1510972507,paper,ai_infra,research_artifact,,https://openalex.org/W1510972507,1,0.48,https://openalex.org/W1510972507,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1512315140,paper_openalex_w1512315140,OpenAlex referenced work W1512315140,paper,ai_infra,research_artifact,,https://openalex.org/W1512315140,1,0.48,https://openalex.org/W1512315140,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1512690422,paper_openalex_w1512690422,OpenAlex referenced work W1512690422,paper,ai_infra,research_artifact,,https://openalex.org/W1512690422,1,0.48,https://openalex.org/W1512690422,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1514535095,paper_openalex_w1514535095,OpenAlex referenced work W1514535095,paper,ai_infra,research_artifact,,https://openalex.org/W1514535095,1,0.48,https://openalex.org/W1514535095,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1527383154,paper_openalex_w1527383154,OpenAlex referenced work W1527383154,paper,ai_infra,research_artifact,,https://openalex.org/W1527383154,1,0.48,https://openalex.org/W1527383154,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1533861849,paper_openalex_w1533861849,OpenAlex referenced work W1533861849,paper,ai_infra,research_artifact,,https://openalex.org/W1533861849,1,0.48,https://openalex.org/W1533861849,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1544827683,paper_openalex_w1544827683,OpenAlex referenced work W1544827683,paper,ai_infra,research_artifact,,https://openalex.org/W1544827683,1,0.48,https://openalex.org/W1544827683,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1583059097,paper_openalex_w1583059097,OpenAlex referenced work W1583059097,paper,ai_infra,research_artifact,,https://openalex.org/W1583059097,1,0.48,https://openalex.org/W1583059097,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1583837637,paper_openalex_w1583837637,OpenAlex referenced work W1583837637,paper,ai_infra,research_artifact,,https://openalex.org/W1583837637,1,0.48,https://openalex.org/W1583837637,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1586079445,paper_openalex_w1586079445,OpenAlex referenced work W1586079445,paper,ai_infra,research_artifact,,https://openalex.org/W1586079445,1,0.48,https://openalex.org/W1586079445,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w158974721,paper_openalex_w158974721,OpenAlex referenced work W158974721,paper,ai_infra,research_artifact,,https://openalex.org/W158974721,1,0.48,https://openalex.org/W158974721,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1599016936,paper_openalex_w1599016936,OpenAlex referenced work W1599016936,paper,ai_infra,research_artifact,,https://openalex.org/W1599016936,1,0.48,https://openalex.org/W1599016936,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w1605074941,paper_openalex_w1605074941,OpenAlex referenced work W1605074941,paper,ai_infra,research_artifact,,https://openalex.org/W1605074941,1,0.48,https://openalex.org/W1605074941,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1651200380,paper_openalex_w1651200380,OpenAlex referenced work W1651200380,paper,ai_infra,research_artifact,,https://openalex.org/W1651200380,1,0.48,https://openalex.org/W1651200380,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1686810756,paper_openalex_w1686810756,OpenAlex referenced work W1686810756,paper,ai_infra,research_artifact,,https://openalex.org/W1686810756,1,0.48,https://openalex.org/W1686810756,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w170811313,paper_openalex_w170811313,OpenAlex referenced work W170811313,paper,ai_infra,research_artifact,,https://openalex.org/W170811313,1,0.48,https://openalex.org/W170811313,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1732154880,paper_openalex_w1732154880,OpenAlex referenced work W1732154880,paper,ai_infra,research_artifact,,https://openalex.org/W1732154880,1,0.48,https://openalex.org/W1732154880,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w177847060,paper_openalex_w177847060,OpenAlex referenced work W177847060,paper,ai_infra,research_artifact,,https://openalex.org/W177847060,1,0.48,https://openalex.org/W177847060,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w182596629,paper_openalex_w182596629,OpenAlex referenced work W182596629,paper,ai_infra,research_artifact,,https://openalex.org/W182596629,1,0.48,https://openalex.org/W182596629,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1832500336,paper_openalex_w1832500336,OpenAlex referenced work W1832500336,paper,ai_infra,research_artifact,,https://openalex.org/W1832500336,1,0.48,https://openalex.org/W1832500336,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1840435438,paper_openalex_w1840435438,OpenAlex referenced work W1840435438,paper,ai_infra,research_artifact,,https://openalex.org/W1840435438,1,0.48,https://openalex.org/W1840435438,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w1843891098,paper_openalex_w1843891098,OpenAlex referenced work W1843891098,paper,ai_infra,research_artifact,,https://openalex.org/W1843891098,1,0.48,https://openalex.org/W1843891098,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1849277567,paper_openalex_w1849277567,OpenAlex referenced work W1849277567,paper,ai_infra,research_artifact,,https://openalex.org/W1849277567,1,0.48,https://openalex.org/W1849277567,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1861492603,paper_openalex_w1861492603,OpenAlex referenced work W1861492603,paper,ai_infra,research_artifact,,https://openalex.org/W1861492603,1,0.48,https://openalex.org/W1861492603,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1864634785,paper_openalex_w1864634785,OpenAlex referenced work W1864634785,paper,ai_infra,research_artifact,,https://openalex.org/W1864634785,1,0.48,https://openalex.org/W1864634785,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1895577753,paper_openalex_w1895577753,OpenAlex referenced work W1895577753,paper,ai_infra,research_artifact,,https://openalex.org/W1895577753,1,0.48,https://openalex.org/W1895577753,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1900913856,paper_openalex_w1900913856,OpenAlex referenced work W1900913856,paper,ai_infra,research_artifact,,https://openalex.org/W1900913856,1,0.48,https://openalex.org/W1900913856,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1903029394,paper_openalex_w1903029394,OpenAlex referenced work W1903029394,paper,ai_infra,research_artifact,,https://openalex.org/W1903029394,1,0.48,https://openalex.org/W1903029394,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1905882502,paper_openalex_w1905882502,OpenAlex referenced work W1905882502,paper,ai_infra,research_artifact,,https://openalex.org/W1905882502,1,0.48,https://openalex.org/W1905882502,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1916559533,paper_openalex_w1916559533,OpenAlex referenced work W1916559533,paper,ai_infra,research_artifact,,https://openalex.org/W1916559533,1,0.48,https://openalex.org/W1916559533,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1931639407,paper_openalex_w1931639407,OpenAlex referenced work W1931639407,paper,ai_infra,research_artifact,,https://openalex.org/W1931639407,1,0.48,https://openalex.org/W1931639407,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1933349210,paper_openalex_w1933349210,OpenAlex referenced work W1933349210,paper,ai_infra,research_artifact,,https://openalex.org/W1933349210,1,0.48,https://openalex.org/W1933349210,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1934033894,paper_openalex_w1934033894,OpenAlex referenced work W1934033894,paper,ai_infra,research_artifact,,https://openalex.org/W1934033894,1,0.48,https://openalex.org/W1934033894,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1964326564,paper_openalex_w1964326564,OpenAlex referenced work W1964326564,paper,ai_infra,research_artifact,,https://openalex.org/W1964326564,1,0.48,https://openalex.org/W1964326564,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1964985092,paper_openalex_w1964985092,OpenAlex referenced work W1964985092,paper,ai_infra,research_artifact,,https://openalex.org/W1964985092,1,0.48,https://openalex.org/W1964985092,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1967199837,paper_openalex_w1967199837,OpenAlex referenced work W1967199837,paper,ai_infra,research_artifact,,https://openalex.org/W1967199837,1,0.48,https://openalex.org/W1967199837,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1967347754,paper_openalex_w1967347754,OpenAlex referenced work W1967347754,paper,ai_infra,research_artifact,,https://openalex.org/W1967347754,1,0.48,https://openalex.org/W1967347754,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1968305916,paper_openalex_w1968305916,OpenAlex referenced work W1968305916,paper,ai_infra,research_artifact,,https://openalex.org/W1968305916,1,0.48,https://openalex.org/W1968305916,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1969507040,paper_openalex_w1969507040,OpenAlex referenced work W1969507040,paper,ai_infra,research_artifact,,https://openalex.org/W1969507040,1,0.48,https://openalex.org/W1969507040,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1969852690,paper_openalex_w1969852690,OpenAlex referenced work W1969852690,paper,ai_infra,research_artifact,,https://openalex.org/W1969852690,1,0.48,https://openalex.org/W1969852690,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w1971115182,paper_openalex_w1971115182,OpenAlex referenced work W1971115182,paper,ai_infra,research_artifact,,https://openalex.org/W1971115182,1,0.48,https://openalex.org/W1971115182,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1972633502,paper_openalex_w1972633502,OpenAlex referenced work W1972633502,paper,ai_infra,research_artifact,,https://openalex.org/W1972633502,1,0.48,https://openalex.org/W1972633502,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1973202003,paper_openalex_w1973202003,OpenAlex referenced work W1973202003,paper,ai_infra,research_artifact,,https://openalex.org/W1973202003,1,0.48,https://openalex.org/W1973202003,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1973999018,paper_openalex_w1973999018,OpenAlex referenced work W1973999018,paper,ai_infra,research_artifact,,https://openalex.org/W1973999018,1,0.48,https://openalex.org/W1973999018,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1981208470,paper_openalex_w1981208470,OpenAlex referenced work W1981208470,paper,ai_infra,research_artifact,,https://openalex.org/W1981208470,1,0.48,https://openalex.org/W1981208470,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1984754431,paper_openalex_w1984754431,OpenAlex referenced work W1984754431,paper,ai_infra,research_artifact,,https://openalex.org/W1984754431,1,0.48,https://openalex.org/W1984754431,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w1987953153,paper_openalex_w1987953153,OpenAlex referenced work W1987953153,paper,ai_infra,research_artifact,,https://openalex.org/W1987953153,1,0.48,https://openalex.org/W1987953153,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2001771035,paper_openalex_w2001771035,OpenAlex referenced work W2001771035,paper,ai_infra,research_artifact,,https://openalex.org/W2001771035,1,0.48,https://openalex.org/W2001771035,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2001829221,paper_openalex_w2001829221,OpenAlex referenced work W2001829221,paper,ai_infra,research_artifact,,https://openalex.org/W2001829221,1,0.48,https://openalex.org/W2001829221,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2011301426,paper_openalex_w2011301426,OpenAlex referenced work W2011301426,paper,ai_infra,research_artifact,,https://openalex.org/W2011301426,1,0.48,https://openalex.org/W2011301426,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2020073413,paper_openalex_w2020073413,OpenAlex referenced work W2020073413,paper,ai_infra,research_artifact,,https://openalex.org/W2020073413,1,0.48,https://openalex.org/W2020073413,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w202421935,paper_openalex_w202421935,OpenAlex referenced work W202421935,paper,ai_infra,research_artifact,,https://openalex.org/W202421935,1,0.48,https://openalex.org/W202421935,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2025768430,paper_openalex_w2025768430,OpenAlex referenced work W2025768430,paper,ai_infra,research_artifact,,https://openalex.org/W2025768430,1,0.48,https://openalex.org/W2025768430,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2027398644,paper_openalex_w2027398644,OpenAlex referenced work W2027398644,paper,ai_infra,research_artifact,,https://openalex.org/W2027398644,1,0.48,https://openalex.org/W2027398644,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2042492924,paper_openalex_w2042492924,OpenAlex referenced work W2042492924,paper,ai_infra,research_artifact,,https://openalex.org/W2042492924,1,0.48,https://openalex.org/W2042492924,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2054685200,paper_openalex_w2054685200,OpenAlex referenced work W2054685200,paper,ai_infra,research_artifact,,https://openalex.org/W2054685200,1,0.48,https://openalex.org/W2054685200,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2086519542,paper_openalex_w2086519542,OpenAlex referenced work W2086519542,paper,ai_infra,research_artifact,,https://openalex.org/W2086519542,1,0.48,https://openalex.org/W2086519542,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2088802729,paper_openalex_w2088802729,OpenAlex referenced work W2088802729,paper,ai_infra,research_artifact,,https://openalex.org/W2088802729,1,0.48,https://openalex.org/W2088802729,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2101105183,paper_openalex_w2101105183,OpenAlex referenced work W2101105183,paper,ai_infra,research_artifact,,https://openalex.org/W2101105183,1,0.48,https://openalex.org/W2101105183,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2101390659,paper_openalex_w2101390659,OpenAlex referenced work W2101390659,paper,ai_infra,research_artifact,,https://openalex.org/W2101390659,1,0.48,https://openalex.org/W2101390659,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2101950949,paper_openalex_w2101950949,OpenAlex referenced work W2101950949,paper,ai_infra,research_artifact,,https://openalex.org/W2101950949,1,0.48,https://openalex.org/W2101950949,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2102245393,paper_openalex_w2102245393,OpenAlex referenced work W2102245393,paper,ai_infra,research_artifact,,https://openalex.org/W2102245393,1,0.48,https://openalex.org/W2102245393,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2102461176,paper_openalex_w2102461176,OpenAlex referenced work W2102461176,paper,ai_infra,research_artifact,,https://openalex.org/W2102461176,1,0.48,https://openalex.org/W2102461176,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2106648157,paper_openalex_w2106648157,OpenAlex referenced work W2106648157,paper,ai_infra,research_artifact,,https://openalex.org/W2106648157,1,0.48,https://openalex.org/W2106648157,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2108598243,paper_openalex_w2108598243,OpenAlex referenced work W2108598243,paper,ai_infra,research_artifact,,https://openalex.org/W2108598243,1,0.48,https://openalex.org/W2108598243,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2117130368,paper_openalex_w2117130368,OpenAlex referenced work W2117130368,paper,ai_infra,research_artifact,,https://openalex.org/W2117130368,1,0.48,https://openalex.org/W2117130368,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2121227244,paper_openalex_w2121227244,OpenAlex referenced work W2121227244,paper,ai_infra,research_artifact,,https://openalex.org/W2121227244,1,0.48,https://openalex.org/W2121227244,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2130158090,paper_openalex_w2130158090,OpenAlex referenced work W2130158090,paper,ai_infra,research_artifact,,https://openalex.org/W2130158090,1,0.48,https://openalex.org/W2130158090,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2130903752,paper_openalex_w2130903752,OpenAlex referenced work W2130903752,paper,ai_infra,research_artifact,,https://openalex.org/W2130903752,1,0.48,https://openalex.org/W2130903752,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2130942839,paper_openalex_w2130942839,OpenAlex referenced work W2130942839,paper,ai_infra,research_artifact,,https://openalex.org/W2130942839,1,0.48,https://openalex.org/W2130942839,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2131462252,paper_openalex_w2131462252,OpenAlex referenced work W2131462252,paper,ai_infra,research_artifact,,https://openalex.org/W2131462252,1,0.48,https://openalex.org/W2131462252,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2131744502,paper_openalex_w2131744502,OpenAlex referenced work W2131744502,paper,ai_infra,research_artifact,,https://openalex.org/W2131744502,1,0.48,https://openalex.org/W2131744502,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.435Z
candidate_entity_openalex_referenced_work_w2133459682,paper_openalex_w2133459682,OpenAlex referenced work W2133459682,paper,ai_infra,research_artifact,,https://openalex.org/W2133459682,1,0.48,https://openalex.org/W2133459682,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2133564696,paper_openalex_w2133564696,OpenAlex referenced work W2133564696,paper,ai_infra,research_artifact,,https://openalex.org/W2133564696,1,0.48,https://openalex.org/W2133564696,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2138122982,paper_openalex_w2138122982,OpenAlex referenced work W2138122982,paper,ai_infra,research_artifact,,https://openalex.org/W2138122982,1,0.48,https://openalex.org/W2138122982,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2140047797,paper_openalex_w2140047797,OpenAlex referenced work W2140047797,paper,ai_infra,research_artifact,,https://openalex.org/W2140047797,1,0.48,https://openalex.org/W2140047797,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2142678031,paper_openalex_w2142678031,OpenAlex referenced work W2142678031,paper,ai_infra,research_artifact,,https://openalex.org/W2142678031,1,0.48,https://openalex.org/W2142678031,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2146502635,paper_openalex_w2146502635,OpenAlex referenced work W2146502635,paper,ai_infra,research_artifact,,https://openalex.org/W2146502635,1,0.48,https://openalex.org/W2146502635,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2151581834,paper_openalex_w2151581834,OpenAlex referenced work W2151581834,paper,ai_infra,research_artifact,,https://openalex.org/W2151581834,1,0.48,https://openalex.org/W2151581834,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2154652894,paper_openalex_w2154652894,OpenAlex referenced work W2154652894,paper,ai_infra,research_artifact,,https://openalex.org/W2154652894,1,0.48,https://openalex.org/W2154652894,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2172140247,paper_openalex_w2172140247,OpenAlex referenced work W2172140247,paper,ai_infra,research_artifact,,https://openalex.org/W2172140247,1,0.48,https://openalex.org/W2172140247,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2176412452,paper_openalex_w2176412452,OpenAlex referenced work W2176412452,paper,ai_infra,research_artifact,,https://openalex.org/W2176412452,1,0.48,https://openalex.org/W2176412452,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w22040386,paper_openalex_w22040386,OpenAlex referenced work W22040386,paper,ai_infra,research_artifact,,https://openalex.org/W22040386,1,0.48,https://openalex.org/W22040386,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2319170717,paper_openalex_w2319170717,OpenAlex referenced work W2319170717,paper,ai_infra,research_artifact,,https://openalex.org/W2319170717,1,0.48,https://openalex.org/W2319170717,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w235316306,paper_openalex_w235316306,OpenAlex referenced work W235316306,paper,ai_infra,research_artifact,,https://openalex.org/W235316306,1,0.48,https://openalex.org/W235316306,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2508425869,paper_openalex_w2508425869,OpenAlex referenced work W2508425869,paper,ai_infra,research_artifact,,https://openalex.org/W2508425869,1,0.48,https://openalex.org/W2508425869,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2549483845,paper_openalex_w2549483845,OpenAlex referenced work W2549483845,paper,ai_infra,research_artifact,,https://openalex.org/W2549483845,1,0.48,https://openalex.org/W2549483845,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2557595285,paper_openalex_w2557595285,OpenAlex referenced work W2557595285,paper,ai_infra,research_artifact,,https://openalex.org/W2557595285,1,0.48,https://openalex.org/W2557595285,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2558323601,paper_openalex_w2558323601,OpenAlex referenced work W2558323601,paper,ai_infra,research_artifact,,https://openalex.org/W2558323601,1,0.48,https://openalex.org/W2558323601,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2572080171,paper_openalex_w2572080171,OpenAlex referenced work W2572080171,paper,ai_infra,research_artifact,,https://openalex.org/W2572080171,1,0.48,https://openalex.org/W2572080171,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2593981654,paper_openalex_w2593981654,OpenAlex referenced work W2593981654,paper,ai_infra,research_artifact,,https://openalex.org/W2593981654,1,0.48,https://openalex.org/W2593981654,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2604847698,paper_openalex_w2604847698,OpenAlex referenced work W2604847698,paper,ai_infra,research_artifact,,https://openalex.org/W2604847698,1,0.48,https://openalex.org/W2604847698,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2613328025,paper_openalex_w2613328025,OpenAlex referenced work W2613328025,paper,ai_infra,research_artifact,,https://openalex.org/W2613328025,1,0.48,https://openalex.org/W2613328025,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2757354914,paper_openalex_w2757354914,OpenAlex referenced work W2757354914,paper,ai_infra,research_artifact,,https://openalex.org/W2757354914,1,0.48,https://openalex.org/W2757354914,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2762309767,paper_openalex_w2762309767,OpenAlex referenced work W2762309767,paper,ai_infra,research_artifact,,https://openalex.org/W2762309767,1,0.48,https://openalex.org/W2762309767,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.437Z
candidate_entity_openalex_referenced_work_w2783539613,paper_openalex_w2783539613,OpenAlex referenced work W2783539613,paper,ai_infra,research_artifact,,https://openalex.org/W2783539613,1,0.48,https://openalex.org/W2783539613,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2801702920,paper_openalex_w2801702920,OpenAlex referenced work W2801702920,paper,ai_infra,research_artifact,,https://openalex.org/W2801702920,1,0.48,https://openalex.org/W2801702920,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
candidate_entity_openalex_referenced_work_w2896457183,paper_openalex_w2896457183,OpenAlex referenced work W2896457183,paper,ai_infra,research_artifact,,https://openalex.org/W2896457183,1,0.48,https://openalex.org/W2896457183,openalex_referenced_work_snapshot,candidate,,2026-07-05T07:10:14.436Z
